User-ID,ISBN,Book-Rating
10156,0425144917,3
10156,0451210867,4
10156,0373711263,3
10156,0449000613,3
10156,3499221489,5
10156,9722900684,3
10156,0425044602,5
10156,0451205774,4
10156,0452269652,5
10156,0590259970,5
10156,0061081450,3
10156,0140058494,3
10156,0425189040,5
10156,0449911160,1
10156,3499126478,4
10156,0440426766,5
10156,3426776090,5
10156,0380701006,3
10156,0440223571,1
10156,0061083259,3
10156,0345441036,2
10156,0515084166,4
10156,0440295653,4
10156,0590436422,4
10156,0099268345,3
10156,0553582763,4
10156,0345260406,2
10156,0373077017,4
10156,0590962825,2
10156,0345335058,2
10156,0573693412,2
10156,3492224768,3
10156,3257218516,2
10156,0684867745,2
10156,0060542845,2
10156,1888387408,2
10156,0590880144,2
10156,0449221504,3
10157,0821733850,5
10157,0816742090,5
10157,0316168815,5
10157,0451408659,4
10157,0451404777,4
10157,0002231115,4
10157,0395681871,5
10157,0452283205,4
10157,0821717146,4
10157,0553569074,2
10157,1557730091,4
10157,0060958014,5
10157,0871312549,5
10157,1557485534,5
10157,1551666960,4
10157,0399134883,4
10157,0553285920,5
10157,0395707390,5
10157,0395437822,5
10157,1551669293,3
10157,1888363576,5
10157,0395376084,5
10157,0395368952,5
10157,1551661586,5
10157,0397320515,4
10157,0864427654,3
10157,0446609404,5
10157,0804104999,4
10157,0316785261,5
10157,0515136530,2
10157,0380724987,5
10157,0399207279,5
10157,0446523089,4
10157,0345452550,5
10157,0373243570,5
10157,0878332170,3
10157,0373244630,3
10157,0307117111,4
10157,0553578375,3
10157,0399150811,4
10157,0451516699,3
10157,0553202790,3
10157,0590026534,3
10157,0385333676,5
10157,0446363030,4
10157,0399150870,4
10157,0440925606,4
10157,0373291337,3
10157,0440219221,3
10157,0446310786,3
10157,0373441754,3
10157,0440426766,3
10157,0816722463,2
10157,0373031076,2
10158,0451191692,5
10158,0679742298,5
10158,0516046390,3
10158,0534003478,5
10158,0451172817,5
10158,0515120120,5
10158,0061065404,3
10158,0525420282,3
10158,0489469715,4
10158,0553055020,4
10158,0451121228,5
10158,0451526503,5
10158,0064401367,3
10158,0515101486,5
10158,0060916460,5
10158,0516087371,4
10158,0446514900,5
10158,0140089756,4
10158,0671657640,4
10158,0064407462,4
10158,0515130168,5
10158,0515101214,5
10158,0140314202,4
10158,0804115699,2
10158,0060242019,5
10158,0385313667,2
10158,0060551895,4
10158,0446392251,3
10158,0855642440,5
10158,0446523089,4
10158,0380820889,5
10158,0786000325,4
10158,0446610038,1
10158,0821726595,5
10158,0307117383,3
10158,0553227041,5
10158,0307123952,3
10158,0571193307,5
10158,0553208845,5
10158,0449202160,4
10158,0373292120,3
10158,0446516317,5
10158,0553158910,4
10158,0307002144,4
10158,0590934775,1
10158,0395611571,2
10158,0134342283,2
10158,0590453548,2
10158,0316190179,3
10159,0821728555,5
10159,0451178017,5
10159,0312952716,4
10159,0804107513,2
10159,0804104999,4
10159,0425178102,4
10159,0425182932,5
10159,0397320515,4
10159,0395376050,5
10159,0671032658,3
10159,0446610038,5
10159,0816748110,4
10159,0395644828,5
10159,0821733648,5
10159,0142001821,5
10159,0062701649,5
10159,1551665522,5
10159,0898722110,5
10159,0553564994,3
10159,0394896955,5
10159,0345353145,3
10159,0883013231,5
10159,0816744491,5
10159,0395376122,4
10159,0224028685,4
10159,0821726595,5
10159,0002232766,4
10159,1558172882,5
10159,0821729934,4
10159,0380726246,4
10159,0801968275,5
10159,0425141233,3
10159,0345402871,4
10159,0804107432,5
10159,0590461249,3
10159,0448095335,2
10159,0517348764,4
10159,0064409945,4
10159,0070535795,2
10159,0684800713,5
10159,0553058894,5
10159,0515068748,4
10159,0553256157,3
10159,0061059900,2
10159,0743486226,3
10159,0836218817,1
10159,0449204758,5
10159,0446363626,5
10159,0590092910,3
10159,0061080535,1
10159,0590025627,4
10159,0399148728,5
10159,0679910565,3
10159,0440236673,3
10159,0672301504,3
10159,8496075850,4
10159,0785313443,1
10159,0439213592,2
10159,0910311030,2
10160,0345402880,3
10160,0330484338,5
10160,0140047395,4
10160,0515130524,5
10160,0061095869,5
10160,0515127833,4
10160,0486266893,5
10160,0380975840,4
10160,0446401064,5
10160,0451156609,5
10160,0027746550,4
10160,1558745157,5
10160,0688152449,5
10160,0030214360,3
10160,0517565994,3
10160,0446392251,3
10160,1593080549,4
10160,0064400018,3
10160,0451186486,3
10160,0451128370,5
10160,0525442553,5
10160,0460870289,5
10160,0064441440,5
10160,0553283960,3
10160,0039217299,4
10160,0451183665,4
10160,0515056383,5
10160,0525941908,5
10160,0449501116,5
10160,0061093980,2
10160,0883966310,5
10160,0374190666,3
10160,0937921556,5
10160,0394890485,4
10160,0425147231,4
10160,0446517470,3
10160,0451136101,5
10160,0062731769,5
10160,0140184953,5
10160,0060238003,3
10160,0875962564,5
10160,0525938990,5
10160,0399145087,4
10160,0525442332,4
10160,0394529197,3
10160,0061071285,3
10160,0486285537,4
10160,0345417623,3
10160,0006128831,4
10160,0451406656,5
10160,0786004797,3
10160,0064471136,4
10160,0878332170,5
10160,0517500345,4
10160,0515116297,5
10160,0307118690,5
10160,0312974256,3
10160,0821724479,3
10160,0816745412,3
10160,0399149244,4
10160,0553289519,1
10160,0440413737,5
10160,0821713523,4
10160,0805060251,4
10160,0445408154,5
10160,0816749434,4
10160,0817256261,3
10160,0449208508,2
10160,0553131834,1
10160,0395174449,3
10160,0553136674,4
10160,0553583980,3
10160,3551553068,3
10160,0441005551,4
10160,0307122999,3
10160,0395120446,4
10160,0590044362,4
10160,1551664976,4
10160,0316168815,3
10160,0821774638,3
10160,0307116573,4
10160,0590104403,3
10160,0312143214,1
10160,0590337785,1
10160,0393045390,3
10160,0671557785,3
10160,0307166813,2
10160,3551551685,2
10160,0373024576,4
10160,0786843411,3
10160,0804106304,1
10160,0307060845,2
10161,0515134368,4
10161,0441783317,5
10161,0804104999,3
10161,0553561537,4
10161,0590435108,3
10161,0380816059,5
10161,0446354732,4
10161,0863580424,4
10161,0385497466,5
10161,0156011042,5
10161,0195204891,4
10161,0380724987,4
10161,0684844826,5
10161,0060958014,4
10161,0425156028,5
10161,0670820555,5
10161,0385334923,4
10161,0874776929,5
10161,0743204697,5
10161,0515106402,5
10161,0816744394,4
10161,0465014909,5
10161,0590553232,2
10161,0821728555,5
10161,0817256261,4
10161,0446611867,5
10161,8466302042,4
10161,1589196635,4
10161,0523423241,5
10161,0440241162,5
10161,0142004278,5
10161,0440225442,5
10161,0373711328,5
10161,0816744262,4
10161,0553229354,4
10161,0140280553,5
10161,1551669293,5
10161,0316563242,5
10161,0345310926,5
10161,0061050261,4
10161,0816775966,4
10161,0195009428,5
10161,0373262183,5
10161,2266105698,1
10161,0439136369,3
10161,2070360016,3
10161,0307105539,2
10161,0373029519,2
10161,0060934417,2
10161,0440433940,1
10161,0807553638,3
10161,0553272586,2
10162,0441322310,4
10162,0451409019,5
10162,0486207897,4
10162,0451202198,5
10162,0451524772,4
10162,0460870289,3
10162,0441248845,5
10162,0451521285,5
10162,0486268780,5
10162,0451408098,2
10162,0441586945,5
10162,0441116183,5
10162,0445408154,4
10162,0441005764,5
10162,0451404068,2
10162,0440982391,3
10162,0443015660,4
10162,0451197127,4
10162,0451205421,5
10162,0440925606,4
10162,0441000150,4
10162,0440966388,5
10162,0451195264,5
10162,0440920833,3
10162,0451524942,5
10162,0486277852,4
10162,0451400763,5
10162,0451526805,5
10162,0451522621,3
10162,0451408845,5
10162,0451191722,4
10162,0451627296,5
10162,0446363626,5
10162,0471358355,3
10162,0446303011,4
10162,0451519620,3
10162,0441757227,3
10162,0445209127,3
10162,0446354872,3
10162,0451518829,5
10162,0486266893,3
10162,0451516699,5
10162,0471577103,5
10162,0525451331,5
10162,0553233700,4
10162,0140118993,3
10162,0525458417,4
10162,0883966310,5
10162,1551666022,4
10162,0151006903,4
10162,0380718146,3
10162,3438012022,4
10162,0553091999,4
10162,0385319401,4
10162,0446341150,4
10162,0743438035,3
10162,0394868161,4
10162,0679764925,4
10162,0803717377,4
10162,0553057014,4
10162,3462032330,1
10162,0894807510,4
10162,0380750260,3
10162,0449209148,3
10162,0440219337,4
10162,0590324993,1
10162,0373240406,2
10162,0743206045,2
10162,0553213580,2
10162,0590254960,2
10162,0515137111,3
10162,0679406760,4
10163,0515039276,4
10163,0516088556,3
10163,1888387408,4
10163,0451526805,5
10163,0451406656,5
10163,0373240007,5
10163,0553286218,5
10163,0451516699,4
10163,0515056383,5
10163,0425182673,4
10163,0066211611,4
10163,0786867434,5
10163,0061093653,4
10163,0515116475,5
10163,0345377370,5
10163,8879831607,4
10163,0486207897,2
10163,0425174808,3
10163,0515118907,3
10163,0394529197,5
10163,0380710056,5
10163,0345384369,5
10163,0425176932,5
10163,0451183665,5
10163,0517478595,4
10163,0525420282,4
10163,0061080489,3
10163,0060176555,3
10163,0020518307,5
10163,0051312569,3
10163,0684808943,5
10163,0515128023,5
10163,1551669021,4
10163,0374190666,5
10163,0061097233,3
10163,0451147367,4
10163,0875962564,3
10163,0471515353,2
10163,0451172817,4
10163,0451150376,5
10163,0732257476,5
10163,0525945784,5
10163,0804115699,5
10163,0131798219,3
10163,0451408411,5
10163,0060928336,2
10163,0151006903,4
10163,0486266893,5
10163,0684800713,5
10163,0449501116,5
10163,0451188470,5
10163,0446401064,4
10163,0380718669,5
10163,0525941908,4
10163,0140080813,5
10163,0671868691,4
10163,0440206154,3
10163,0449007200,5
10163,0446518107,5
10163,0525451331,4
10163,0671535153,2
10163,0516087371,5
10163,0679433740,5
10163,0451128370,5
10163,1567310028,5
10163,0446392251,5
10163,0137691344,5
10163,0451177975,4
10163,0451177908,5
10163,0451136101,5
10163,0061051128,5
10163,0061090808,3
10163,0451134680,5
10163,0451181379,2
10163,0451155750,4
10163,0140047395,5
10163,0937921556,5
10163,0812561864,4
10163,1593081017,4
10163,0520045599,4
10163,0451519655,4
10163,0064440648,4
10163,0786004797,5
10163,0525462325,3
10163,0517500345,4
10163,0517114453,5
10163,0486232360,4
10163,0060175532,4
10163,0025173251,5
10163,0553058894,4
10163,0440925606,4
10163,0553230018,4
10163,0449213730,5
10163,0380820889,5
10163,0446611379,5
10163,0307117138,4
10163,0688179088,2
10163,0821711334,4
10163,0449003710,4
10163,0553055259,4
10163,0399134883,3
10163,0446364835,5
10163,0316785261,5
10163,0440221048,4
10163,0451091949,1
10163,0812504798,3
10163,0803251246,5
10163,0375724400,4
10163,0399131418,5
10163,0821733648,5
10163,0805018956,3
10163,0553443941,4
10163,0836213076,3
10163,0446606219,4
10163,0446354872,3
10163,0590107100,4
10163,0835607585,4
10163,0312983433,3
10163,0787627640,5
10163,8879263960,3
10163,0590129023,2
10163,0553231758,5
10163,0553055127,2
10163,0307120155,5
10163,0590025627,4
10163,0821717138,3
10163,0425067645,3
10163,0553564013,5
10163,8085794551,3
10163,0446610038,1
10163,0836218817,5
10163,0399207279,2
10163,0399139320,3
10163,0140086838,1
10163,0373264011,3
10163,0380834510,2
10163,0679808485,3
10163,0307100464,1
10163,0385323921,2
10163,0373763832,3
10163,0061004251,3
10163,0720714729,1
10163,0671786040,2
10163,8424130081,3
10163,0553078925,2
10163,0515094978,1
10163,0749317256,3
10163,3499221489,3
10163,0953771407,1
10164,1557730091,4
10164,0441005470,5
10164,3100970616,3
10164,0679459626,3
10164,0671011367,5
10164,3518133321,5
10164,0671014170,3
10164,8474263123,5
10164,0441627404,5
10164,0804109460,5
10164,0140017852,5
10164,0451091949,3
10164,0087812797,4
10164,3442430496,2
10164,8427007450,5
10164,0871890917,5
10164,8422657830,2
10164,0440236703,3
10164,0886774802,4
10164,0451178017,5
10164,0440225450,4
10164,3257062354,5
10164,0553297619,4
10164,0671510053,4
10164,0380816059,4
10164,0141302933,4
10164,0399151451,4
10164,0440122147,5
10164,0310396514,5
10164,0060002484,4
10164,0684845768,5
10164,0439064872,5
10164,0425174271,5
10164,0911824529,5
10164,0743458036,2
10164,0006514219,5
10164,1576739597,4
10164,3806852456,4
10164,1585671312,5
10164,0671679929,3
10164,0812590554,5
10164,0399148639,3
10164,8426105084,5
10164,0486424634,5
10164,0553285920,5
10164,0060929197,5
10164,0345404769,3
10164,0394800184,5
10164,0375700668,4
10164,0671010115,5
10164,0373243570,3
10164,0505523035,3
10164,0060926317,4
10164,0821774638,4
10164,0451210611,3
10164,0373256078,5
10164,1888363576,5
10164,0312952716,3
10164,0801968275,1
10164,0373241445,2
10164,0817256261,3
10164,0743225325,4
10164,0345353145,1
10164,1557850003,4
10164,0373256183,4
10164,0778320049,2
10164,0373243820,4
10164,0688179088,5
10164,0816744491,3
10164,0821750208,5
10164,0819310565,4
10164,0590461249,4
10164,0821715402,4
10164,0373257767,1
10164,1551667487,4
10164,0439087597,3
10164,0816732663,3
10164,0425194876,2
10164,0515087491,2
10164,0307909603,2
10164,0373092687,3
10164,0451156609,2
10164,0684867745,2
10164,0307021785,3
10165,0553569074,4
10165,0451404777,5
10165,0821726528,5
10165,0816740755,2
10165,1551668181,5
10165,0816744262,3
10165,0816745412,5
10165,0399146687,5
10165,0312980353,3
10165,1561446807,5
10165,0020198906,5
10165,0380724987,2
10165,0515129968,4
10165,0449224449,4
10165,1558172882,4
10165,0553561537,5
10165,0375507876,5
10165,0816741395,5
10165,1557485534,5
10165,0373256086,5
10165,0816743746,4
10165,0684848406,5
10165,0399147101,4
10165,0816763593,5
10165,0399147322,5
10165,0816732663,4
10165,0803719078,3
10165,0825699207,5
10165,0805019367,3
10165,0821747169,3
10165,0786843411,4
10165,0786882514,4
10165,0816708525,2
10165,0837604150,4
10165,0812524292,5
10165,0823414493,3
10165,0821736540,3
10165,0425160106,4
10165,0743203631,3
10165,0812967224,3
10165,8804483156,3
10165,0671868390,3
10165,0671705660,2
10166,0373832958,5
10166,0803259077,5
10166,0671434225,5
10166,0802448321,4
10166,0451451155,4
10166,0717283208,5
10166,0440949777,5
10166,0789415488,3
10166,0061044636,5
10166,0373089376,5
10166,0380885344,4
10166,0373079001,4
10166,0761406158,4
10166,0330282565,4
10166,0671786040,5
10166,0671553046,5
10166,0515094978,5
10166,0553256980,4
10166,0451172310,3
10166,0590404342,5
10166,0439066280,5
10166,0590332058,5
10166,0440237220,5
10166,0345257596,5
10166,0152413642,4
10166,0590921622,2
10166,0373194978,5
10166,0805057471,5
10166,0373260539,5
10166,0440844444,5
10166,0671673688,5
10166,0671612689,4
10166,0804119538,5
10166,0800786092,2
10166,0786889527,4
10166,0310239826,4
10166,0671508369,5
10166,0671525808,4
10166,0805019367,5
10166,0717283372,5
10166,0440200989,5
10166,0380561840,3
10166,0877887780,5
10166,0590442791,5
10166,0671867091,5
10166,0804107491,5
10166,0380708655,5
10166,0590442619,5
10166,0803682085,4
10166,0842354220,5
10166,0717283275,4
10166,0590442970,4
10166,0787109738,5
10166,0787119024,4
10166,0151879788,3
10166,0307010945,3
10166,0553569082,3
10166,0553157094,3
10166,0590129023,5
10166,0553096834,3
10166,0553297570,4
10166,0553131834,3
10166,0590117653,4
10166,0307022390,3
10166,0307001091,4
10166,0307020339,3
10166,0590010891,3
10166,0553111396,2
10166,0307021106,3
10166,0553158929,5
10166,0152234985,2
10166,0140328718,3
10166,0307010015,3
10166,0553249231,2
10166,0553481339,4
10166,0570061210,4
10166,0590104403,4
10166,0307030768,3
10166,0553560271,4
10166,0140553053,3
10166,0140491503,4
10166,0671047540,2
10166,0394484347,1
10166,3803120624,3
10166,0898796431,2
10166,0373074506,2
10166,0440206146,2
10166,0878332170,3
10166,0515113310,4
10166,0440224705,2
10167,0451408373,3
10167,0821724479,5
10167,0505523035,3
10167,0515137111,5
10167,0898722110,3
10167,0373240635,5
10167,0316785261,4
10167,0812508572,5
10167,1551664992,4
10167,0375724400,5
10167,0399151451,5
10167,0816744491,3
10167,0816722463,3
10167,0816714991,5
10167,0760908338,4
10167,0821747169,5
10167,0812912357,3
10167,0821756575,1
10167,0679815295,2
10167,0671578189,3
10168,0446360406,5
10168,0486295559,3
10168,0443015660,2
10168,0451406656,4
10168,0451191692,5
10168,0451526538,4
10168,0486207897,3
10168,0446357103,5
10168,0451516699,5
10168,0446301728,5
10168,0446222194,5
10168,0451406176,3
10168,0441322310,5
10168,0045164100,5
10168,0440982391,4
10168,0441005551,5
10168,0441116183,5
10168,0451205421,4
10168,0451522621,5
10168,0486280390,5
10168,0451526503,5
10168,0441586945,4
10168,0486268780,3
10168,0446364304,3
10168,0451191722,5
10168,0486232360,4
10168,0446322121,3
10168,0451408098,5
10168,0445043326,3
10168,0451625838,3
10168,0451524942,5
10168,0743438035,4
10168,0812516842,5
10168,0553575104,5
10168,0563476095,2
10168,0743225805,2
10168,0679427430,5
10168,0425173755,3
10168,0380718146,3
10168,0151006903,4
10168,3746617332,3
10168,0679770151,2
10168,0807083054,5
10168,0380710056,5
10168,0847817741,5
10168,0064406601,4
10168,0871233096,3
10168,0834300753,2
10168,0805018956,2
10168,0373114117,2
10168,0312983271,3
10168,0307301303,3
10168,0821758799,1
10169,0515090298,5
10169,0345384369,5
10169,0345314980,5
10169,0486295559,5
10169,0395900239,5
10169,0425046656,3
10169,0030285860,4
10169,0380718669,3
10169,0373264089,4
10169,8879831607,4
10169,0451409744,4
10169,0515068594,3
10169,0531102637,5
10169,0374190666,5
10169,0553283960,4
10169,0064400581,2
10169,0425105113,2
10169,0449007200,4
10169,1593081017,5
10169,0006128831,5
10169,0373240007,3
10169,0529044633,5
10169,0486285537,5
10169,0534004490,3
10169,0553286218,5
10169,0451406656,4
10169,0451172817,4
10169,0517478595,5
10169,0684800713,5
10169,0061074080,5
10169,0451136101,4
10169,0064401367,5
10169,0060238372,5
10169,0027746550,2
10169,0061065854,5
10169,0030214416,5
10169,0307123952,4
10169,0590036394,5
10169,0443015660,1
10169,0553055127,4
10169,0397320515,4
10169,0446354872,2
10169,0395437822,3
10169,0553263226,4
10169,0821733850,2
10169,0671032658,3
10169,0312924801,4
10169,0810909650,3
10169,0804107530,2
10169,0553257439,4
10169,0778320049,3
10169,0553278142,1
10169,0500976147,3
10169,0515136263,5
10169,0938261088,3
10169,0312009658,2
10169,0439132991,3
10169,9057133008,1
10169,0345335058,2
10169,0816731756,2
10169,3492238882,2
10170,0345285077,3
10170,0312858213,5
10170,0679457313,3
10170,0345384350,4
10170,0373031360,5
10170,0373026048,5
10170,0718002067,3
10170,0373030363,4
10170,0373033133,2
10170,0312861125,3
10170,0373028709,5
10170,0312950446,3
10170,0316531004,5
10170,0373030908,4
10170,0679731148,3
10170,0345300742,2
10170,0307719723,4
10170,0312044410,3
10170,0373025033,3
10170,0671679929,4
10170,0345381840,4
10170,0307988082,3
10170,0373025688,5
10170,0307301281,2
10170,0373029209,3
10170,0373034210,4
10170,0373032030,1
10170,0373025203,5
10170,0345422317,2
10170,0715388185,4
10170,0345365461,3
10170,0373031769,4
10170,0307302970,3
10170,0312850131,5
10170,0671740504,4
10170,0316073040,5
10170,0373029705,2
10170,0373030142,4
10170,0380820820,2
10170,8441403210,1
10170,0451205774,1
10170,0689816413,3
10170,0140067477,1
10170,0553803409,3
10170,0399131418,2
10170,0394839579,2
10170,0671786091,4
10170,0590554085,3
10170,0689800975,2
10170,0373702787,2
10170,0679889434,1
10170,0439207410,3
10171,1551666960,3
10171,0553289420,5
10171,1561446807,5
10171,0671739743,5
10171,0812508572,3
10171,0553564994,4
10171,0425147517,5
10171,0812568710,5
10171,0515129968,5
10171,0446529788,5
10171,0345402871,4
10171,0399139419,4
10171,0515124214,3
10171,3453172620,1
10171,0590436449,3
10171,0553282980,5
10171,0380772469,4
10171,0590417827,4
10171,0394831993,4
10171,0307748073,2
10171,0553104225,1
10171,0312302487,1
10172,1557730091,4
10172,0316785261,2
10172,0816741190,5
10172,0399207279,5
10172,0452283868,3
10172,0395376084,4
10172,1561446807,5
10172,0863580424,3
10172,0515113310,5
10172,0816745170,5
10172,0020532105,5
10172,0449130282,5
10172,0394971965,5
10172,0395376122,5
10172,0821724479,5
10172,0821729934,5
10172,0375724400,5
10172,0821750208,4
10172,1551668181,5
10172,0970559100,5
10172,0816745412,5
10172,1551664305,5
10172,0345353145,5
10172,0373291825,4
10172,0345450175,3
10172,0373291337,3
10172,0590023136,2
10172,0517887100,4
10172,0590059459,4
10172,0399148639,4
10172,0451409744,3
10172,0399151451,5
10172,0525941479,4
10172,0066211611,4
10172,2070725804,2
10172,0671637525,1
10172,0515128015,1
10172,0373033044,3
10172,0373031769,3
10173,1571742590,5
10173,0451206274,4
10173,0394749170,4
10173,0515104175,4
10173,1853260282,5
10173,0440155029,4
10173,0812561864,5
10173,0425147711,3
10173,0553283960,3
10173,7804515242,5
10173,0345384369,5
10173,0440206154,5
10173,0385503008,5
10173,0515087491,4
10173,0441860532,4
10173,0345417623,5
10173,0312964919,4
10173,0553569058,2
10173,0747545111,3
10173,0027478459,5
10173,0439286182,3
10173,0140047395,4
10173,0899792145,2
10173,9026935722,4
10173,0345391810,4
10173,0307070000,2
10173,0671004565,2
10173,0553297619,2
10173,0373256973,4
10174,0440200989,3
10174,0062500279,5
10174,0736401113,4
10174,0590332058,5
10174,0316734837,3
10174,0717287106,3
10174,0671525808,5
10174,0553285530,5
10174,0060391626,5
10174,0440940001,5
10174,0312204809,5
10174,0590442970,4
10174,0373089074,5
10174,0060914548,5
10174,0807508527,4
10174,0345353404,4
10174,0825428688,5
10174,0786862815,4
10174,0345288823,4
10174,0789478587,4
10174,0804115710,5
10174,0345459407,5
10174,0373115431,3
10174,0385510500,3
10174,0449702634,4
10174,0440983568,5
10174,0394569652,4
10174,0879050470,3
10174,0345251547,5
10174,0884195970,5
10174,1880323818,4
10174,0553562398,3
10174,0743412320,5
10174,0590965492,4
10174,0374266441,3
10174,0553572270,3
10174,0330484338,3
10174,0892964650,3
10174,0590684841,5
10174,0670880728,4
10174,0380717115,3
10174,0440343690,5
10174,0847817741,3
10174,0451404645,3
10174,9728609187,4
10174,0802115080,3
10174,0449209148,4
10174,3438012022,4
10174,0452269571,4
10174,0449908186,2
10174,3442164516,4
10174,0006543545,2
10174,8838431345,4
10174,0439150086,3
10174,0440027691,3
10174,0394731220,2
10174,0786862297,3
10175,0310239826,4
10175,0879050470,5
10175,2764104936,5
10175,0330282565,3
10175,0439066280,4
10175,0373089376,4
10175,0590486110,5
10175,0373115431,5
10175,0380975700,2
10175,0800786289,4
10175,0802781268,5
10175,0789429730,5
10175,0590332058,5
10175,0671612689,5
10175,0553287532,3
10175,0786862815,3
10175,0553285530,5
10175,0717284972,5
10175,0787119024,4
10175,0886775558,5
10175,0789415488,4
10175,0061044636,4
10175,0345274695,4
10175,0373032706,4
10175,0449700712,4
10175,0761406158,2
10175,0380885344,5
10175,0440237220,3
10175,0345273680,5
10175,0804112126,5
10175,0802448321,5
10175,0140350039,3
10175,0553212770,5
10175,0140367209,3
10175,0146000706,3
10175,0553445294,5
10175,0553560018,3
10175,0559029838,2
10175,0553084810,3
10175,0590019678,5
10175,0192816071,2
10175,0307001296,3
10175,0152268332,4
10175,0553578898,4
10175,0307001067,4
10175,0155404750,2
10175,0345335287,3
10175,8475071163,3
10175,3453108361,1
10175,0451180054,4
10175,0155061224,1
10175,0373226519,3
10176,0140096922,4
10176,0670894184,4
10176,0816745170,3
10176,3551553068,2
10176,0816749701,2
10176,0821728555,4
10176,0380816059,3
10176,0449130282,5
10176,0515136263,3
10176,0671739743,3
10176,0142001821,3
10176,0898722110,3
10176,0819310115,5
10176,0743201604,5
10176,0816742030,5
10176,0743225325,4
10176,1551668181,5
10176,0345404114,5
10176,0505523035,4
10176,0380975017,4
10176,0821713523,3
10176,0373244665,4
10176,0399150870,4
10176,0821733850,4
10176,0671728024,3
10176,0816741190,5
10176,0399147322,5
10176,0316168815,3
10176,0821714600,4
10176,0399151885,4
10176,0743437802,5
10176,0553263226,5
10176,0385479565,4
10176,0819311499,5
10176,0020259700,5
10176,0553227041,5
10176,0446529788,4
10176,0821715402,4
10176,1551665344,2
10176,0060926317,4
10176,0394543289,3
10176,0316785261,4
10176,0373240805,4
10176,0816745412,5
10176,0399146504,5
10176,0345468694,4
10176,0399148450,5
10176,0399147144,4
10176,0399139419,4
10176,0684865742,3
10176,0375759689,2
10176,0553569074,5
10176,1551661586,5
10176,0843932430,4
10176,0002231115,5
10176,0425156028,5
10176,0804117586,3
10176,0743403452,2
10176,0812502076,3
10176,0816731756,4
10176,0812590538,4
10176,0821740571,4
10176,0811202097,4
10176,0816719160,4
10176,0785324623,4
10176,0803736061,2
10176,0816712328,3
10176,0746001860,3
10176,0807553638,2
10176,0816708851,4
10176,0834300753,5
10176,0821759744,3
10176,0786843411,1
10176,0812517024,3
10176,0760908338,5
10176,0786810068,3
10176,0816737550,5
10176,0770104320,4
10176,0786831723,4
10176,0824981103,2
10176,0821748564,4
10176,0816737932,2
10176,0821758284,4
10176,0816734887,4
10176,0769605524,2
10176,0812524292,4
10176,0806918950,3
10176,0553579606,3
10176,0441322310,2
10176,0425036294,3
10176,8806162160,2
10176,0836236688,2
10176,0033031582,2
10176,0553253620,3
10176,0373030266,2
10176,0070535795,2
10176,0590407945,4
10176,0373031203,2
10177,0803682085,3
10177,0060960930,5
10177,0441094880,5
10177,0671673688,5
10177,0743422732,5
10177,1578630037,3
10177,0373089180,5
10177,0842354220,2
10177,0316734837,5
10177,0786889527,4
10177,0553562398,2
10177,0785316531,5
10177,0380708655,5
10177,0805000690,4
10177,0439242363,5
10177,0373708300,4
10177,0451172310,5
10177,0156444500,5
10177,0060812540,5
10177,0440995779,2
10177,0883966310,5
10177,0140345353,5
10177,0670823198,3
10177,0451404645,4
10177,0553210793,4
10177,3746617332,5
10177,0807083054,3
10177,0553586122,2
10177,0312202318,3
10177,0446529788,3
10178,0446360511,5
10178,0812566378,3
10178,0721452728,4
10178,1880323818,4
10178,0394757572,5
10178,0664326862,5
10178,0806918950,5
10178,0887307302,4
10178,0717287017,5
10178,0525945636,4
10178,0736401113,4
10178,0312951639,4
10178,0803682085,5
10178,0743412320,4
10178,0310239826,4
10178,0886775558,5
10178,0380561840,5
10178,0345251547,4
10178,0804107491,5
10178,0020847459,5
10178,0446606812,5
10178,0791028461,5
10178,0439066280,2
10178,0786861061,4
10178,0805784519,4
10178,0671612689,3
10178,0689845405,4
10178,0671508369,4
10178,0671525808,5
10178,0787121380,4
10178,0060196076,5
10178,0060914548,5
10178,0525442766,5
10178,0804115362,5
10178,0373089180,5
10178,0804119538,5
10178,0803736061,3
10178,0802448321,5
10178,0802781268,3
10178,0801606306,4
10178,0877887780,4
10178,0590434160,5
10178,1929590059,3
10178,0440343690,5
10178,0590554085,3
10178,0807083054,3
10178,0847817741,4
10178,0937247502,4
10178,0380718146,4
10178,0747266999,2
10178,0553057014,3
10178,1558744606,2
10178,1566194881,4
10178,0747512540,4
10178,3350071100,5
10178,0446754552,2
10178,0671737643,4
10178,0140239820,4
10178,0670880728,2
10178,0552081256,4
10178,0446341150,3
10178,0553233700,5
10178,0446675059,4
10178,0892964650,2
10178,0760908338,2
10178,0399148442,3
10178,0399150870,4
10178,0380766450,3
10178,3404143299,2
10178,0842378057,4
10178,0440982391,2
10178,0307100561,2
10178,1585671312,2
10179,0373292120,5
10179,0449220460,4
10179,0446357030,3
10179,7100100699,3
10179,0516088556,3
10179,0449244741,2
10179,0446363510,3
10179,0671891537,4
10179,0446357103,1
10179,0446364800,3
10179,0425185729,3
10179,0448102226,4
10179,0446827029,2
10179,0395707390,3
10179,3596147700,4
10179,0304359416,3
10179,0373076215,3
10179,0316287555,3
10179,0373163487,1
10180,0553287532,3
10180,0345384202,4
10180,0842339337,3
10180,0373832958,3
10180,0380561840,2
10180,0749397365,5
10180,0789429730,5
10180,0736401113,4
10180,0060502258,4
10180,0717284972,4
10180,0671568175,5
